"persid","hhid","age_band","age_group","age_group_2","sex","work_status","work_full","study_full","occupation_cat","industry_cat","TRAVYEAR","REGION","SA1_CODE_2021","participant_wt","ses","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_base","walk_scen","walk_base_min"
"87731/1002",87731,"55-59 years",13,57,"male","employed","Yes",NA,"Professional","Mining",2021,"Greater Brisbane",30401108401,598.893310546875,9,0,0,0,0,0,0,0,0,9.91666666666667,25.22,0,0,0,0,0,0,0,0,9.91666666666667,25.22,"No","No","No"
"87736/1000",87736,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,304.822784423828,9,5.71666666666667,14.21,0,0,0,0,0,0,0,0,0,0,2.2575,1.29,0,0,0,0,8.22181818181818,12.92,"No","Yes","No"
"87736/1001",87736,"65-69 years",15,67,"male","employed","Yes",NA,"Professional","Manufacturing",2021,"Greater Brisbane",30401108401,351.451293945312,9,7.35,23.37,0,0,0,0,0,0,0,0,3.5,10.1,0,0,0,0,0,0,8.44454545454546,13.27,"No","No","No"
"87740/1001",87740,"55-59 years",13,57,"male","employed","Yes",NA,"Professional","Professional, Scientific and Technical Services",2021,"Greater Brisbane",30401108401,532.142456054688,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87740/1002",87740,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,541.848937988281,9,10.9666666666667,25.6,0,0,0,0,0,0,0,0,0,0,5.075,2.9,0,0,0,0,14.4454545454545,22.7,"No","Yes","No"
"87740/1005",87740,"55-59 years",13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,504.977630615234,9,16.2166666666667,44.61,0,0,0,0,0,0,0,0,0,0,5.075,2.9,0,0,0,0,26.5427272727273,41.71,"No","Yes","No"
"87741/1000",87741,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,351.451293945312,9,2.33333333333333,9.1,5.25,3.14,0,0,0,0,0,0,0,0,5.25,3.14,0,0,0,0,5.79090909090909,9.1,"Yes","Yes","Yes"
"87741/1001",87741,"70-74 years",16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,410.921569824219,9,4.08333333333333,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68272727272727,8.93,"No","No","No"
"87742/1000",87742,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,351.451293945312,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87742/1001",87742,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,304.822784423828,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87746/1000",87746,"35-39 years",9,37,"male","employed","Yes",NA,"Managers","Construction",2021,"Greater Brisbane",30401108401,754.537231445312,9,8.51666666666667,36.49,0,0,0,0,0,0,0,0,8.51666666666667,36.49,0,0,0,0,0,0,0,0,"No","No","No"
"87746/1001",87746,"30-34 years",8,32,"female","employed","No","Part time","Professional","Education and Training",2021,"Greater Brisbane",30401108401,808.138244628906,9,5.25,12.92,0,0,0,0,0,0,0,0,0,0,3.43,1.96,0,0,0,0,6.97454545454545,10.96,"No","Yes","No"
"87747/1000",87747,"70-74 years",16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,410.921569824219,9,8.75,42.72,10.5,4.17,0,0,0,0,0,0,8.75,42.72,10.5,4.17,0,0,0,0,0,0,"Yes","Yes","Yes"
"87747/1001",87747,"70-74 years",16,72,"male","employed","No",NA,"Sales Workers","Rental, Hiring and Real Estate Services",2021,"Greater Brisbane",30401108401,368.036743164062,9,4.08333333333333,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08,15.84,"No","No","No"
"87748/1000",87748,"40-44 years",10,42,"male","employed","Yes",NA,"Professional","Construction",2021,"Greater Brisbane",30401108401,623.637145996094,9,24.5,247.76,0,0,0,0,0,0,0,0,24.5,247.76,0,0,0,0,0,0,0,0,"No","No","No"
"87751/1000",87751,"80-84 years",18,82,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,596.39404296875,9,6.41666666666667,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8563636363636,17.06,"No","No","No"
"87751/1001",87751,"70-74 years",16,72,"female","employed","No",NA,"Professional","Arts and Recreation Services",2021,"Greater Brisbane",30401108401,498.595764160156,9,6.41666666666667,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8563636363636,17.06,"No","No","No"
"87751/1002",87751,"40-44 years",10,42,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",30401108401,623.637145996094,9,7,27.15,0,0,0,0,0,0,0,0,7,27.15,0,0,0,0,0,0,0,0,"No","No","No"
"87752/1000",87752,"30-34 years",8,32,"male","employed","Yes",NA,"Managers","Construction",2021,"Greater Brisbane",30401108401,1001.68023681641,9,9.91666666666667,43.28,0,0,0,0,0,0,0,0,9.91666666666667,43.28,0,0,0,0,0,0,0,0,"No","No","No"
"87752/1001",87752,"30-34 years",8,32,"female","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",30401108401,808.138244628906,9,7.58333333333333,30.24,0,0,0,0,0,0,0,0,5.25,26.64,6.3,3.6,0,0,0,0,0,0,"No","Yes","No"
"87754/1000",87754,"40-44 years",10,42,"female","employed","Yes",NA,"Clerical and Administrative Worker","Transport, Postal and Warehousing",2021,"Greater Brisbane",30401108401,575.516906738281,9,9.33333333333333,34.58,0,0,0,0,0,0,0,0,7,28.22,0,0,0,0,0,0,4.04727272727273,6.36,"No","No","No"
"87754/1001",87754,"50-54 years",12,52,"male","employed","Yes",NA,"Clerical and Administrative Worker","Information Media and Telecommunications",2021,"Greater Brisbane",30401108401,488.224273681641,9,8.16666666666667,27.89,0,0,0,0,0,0,0,0,7.58333333333333,25.77,0,0,0,0,0,0,1.34909090909091,2.12,"No","No","No"
"87755/1000",87755,"45-49 years",11,47,"male","employed","Yes",NA,"Managers","Health Care and Social Assistance",2021,"Greater Brisbane",30401108401,552.430297851562,9,3.85,14.47,0,0,0,0,0,0,5.71666666666667,13.18,3.85,14.47,0,0,0,0,0,0,5.71666666666667,13.18,"No","No","No"
"87755/1001",87755,"50-54 years",12,52,"female","employed","No",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",30401108401,545.808776855469,9,19.6,60.87,0.583333333333333,0.41,0,0,0,0,0,0,10.5,40.53,3.73333333333333,2.21,0,0,0,0,11.7981818181818,18.54,"Yes","Yes","No"
"87759/1000",87759,"45-49 years",11,47,"male","employed","Yes",NA,"Professional","Financial and Insurance Services",2021,"Greater Brisbane",30401108401,708.6845703125,9,17.0333333333333,70.8,0,0,0,0,0,0,4.2,5.3,12.6,52.51,6.4925,3.71,0,0,0,0,13.4781818181818,19.88,"No","Yes","No"
"87759/1001",87759,"45-49 years",11,47,"female","employed","Yes",NA,"Professional","Retail Trade",2021,"Greater Brisbane",30401108401,848.014831542969,9,4.2,10.65,5.13333333333333,4.12,0,0,0,0,0,0,0,0,5.13333333333333,4.12,0,0,0,0,6.77727272727273,10.65,"Yes","Yes","Yes"
"87759/1002",87759,"15-19 years",5,17,"female","employed","No",NA,"Sales Workers","Retail Trade",2021,"Greater Brisbane",30401108401,659.454467773438,9,6.53333333333333,34,0,0,0,0,0,0,0,0,5.13333333333333,26.52,0,0,0,0,0,0,4.76,7.48,"No","No","No"
"87761/1000",87761,"55-59 years",13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,151.029312133789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87761/1001",87761,"55-59 years",13,57,"male","employed","Yes",NA,"Technicians and Trades Worker","Manufacturing",2021,"Greater Brisbane",31004130201,159.136917114258,2,4.66666666666667,26.07,0,0,0,0,0,0,0,0,4.66666666666667,26.07,0,0,0,0,0,0,0,0,"No","No","No"
"87763/1000",87763,"25-29 years",7,27,"female","employed","No",NA,"Labourers","Manufacturing",2021,"Greater Brisbane",31004130201,283.506378173828,2,2.33333333333333,16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2327272727273,16.08,"No","No","No"
"87763/1001",87763,"25-29 years",7,27,"male","employed","Yes",NA,"Labourers","Manufacturing",2021,"Greater Brisbane",31004130201,228.088623046875,2,2.33333333333333,16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2327272727273,16.08,"No","No","No"
"87763/1002",87763,"30-34 years",8,32,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,187.17204284668,2,1.75,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26454545454545,5.13,"No","No","No"
"87765/1000",87765,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,141.843811035156,2,0,0,3.5,3.34,0,0,0,0,0,0,0,0,3.5,3.34,0,0,0,0,0,0,"Yes","Yes","Yes"
"87765/1001",87765,"60-64 years",14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,170.002777099609,2,1.16666666666667,3.28,0,0,0,0,0,0,0,0,0,0,5.74,3.28,0,0,0,0,0,0,"No","Yes","No"
"87766/1000",87766,"60-64 years",14,62,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing",2021,"Greater Brisbane",31004130201,156.959182739258,2,21.5833333333333,189.99,0,0,0,0,2.33333333333333,2.94,0,0,21.5833333333333,189.99,0,0,0,0,2.33333333333333,2.94,0,0,"No","No","No"
"87766/1001",87766,"50-54 years",12,52,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,181.629013061523,2,21.5833333333333,189.99,0,0,0,0,0,0,0,0,21.5833333333333,189.99,0,0,0,0,0,0,0,0,"No","No","No"
"87766/1002",87766,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,203.738250732422,2,3.5,29.91,0,0,0,0,0,0,0,0,3.5,29.91,0,0,0,0,0,0,0,0,"No","No","No"
"87766/1003",87766,"15-19 years",5,17,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,203.738250732422,2,21.5833333333333,189.99,0,0,0,0,0,0,0,0,21.5833333333333,189.99,0,0,0,0,0,0,0,0,"No","No","No"
"87769/1000",87769,"20-24 years",6,22,"male","unemployed","No","Part time","Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,177.206741333008,2,3.5,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1690909090909,15.98,"No","No","No"
"87770/1000",87770,"50-54 years",12,52,"male","employed","Yes",NA,"Clerical and Administrative Worker","Transport, Postal and Warehousing",2021,"Greater Brisbane",31004130201,215.5634765625,2,2.91666666666667,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48454545454545,10.19,"No","No","No"
"87770/1001",87770,"45-49 years",11,47,"male","employed","Yes",NA,"Clerical and Administrative Worker","Public Administration and Safety",2021,"Greater Brisbane",31004130201,171.093643188477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87770/1002",87770,"60-64 years",14,62,"male","employed","Yes",NA,"Community and Personal Service Workers","Public Administration and Safety",2021,"Greater Brisbane",31004130201,147.764495849609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87774/1000",87774,"55-59 years",13,57,"female","employed","Yes",NA,"Community and Personal Service Workers","Administrative and Support Services",2021,"Greater Brisbane",31004130201,134.014312744141,2,3.38333333333333,20,0,0,0,0,0,0,0,0,1.63333333333333,10.01,0,0,0,0,0,0,6.35727272727273,9.99,"No","No","No"
"87775/1000",87775,"80-84 years",18,82,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,115.143058776855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87777/1000",87777,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,125.863647460938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87778/1000",87778,"60-64 years",14,62,"male","employed","Yes",NA,"Professional","Education and Training",2021,"Greater Brisbane",31004130201,112.358879089355,2,0,0,4.66666666666667,4.24,0,0,0,0,0,0,0,0,4.66666666666667,4.24,0,0,0,0,0,0,"Yes","Yes","Yes"
"87779/1000",87779,"20-24 years",6,22,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,232.704406738281,2,1.16666666666667,3.83,0,0,0,0,0,0,0,0,0,0,3.1675,1.81,0,0,0,0,1.28545454545455,2.02,"No","Yes","No"
"87781/1000",87781,"85-89 years",19,87,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,52.3616409301758,2,2.56666666666667,3.88,0,0,0,0,0,0,0,0,0,0,6.79,3.88,0,0,0,0,0,0,"No","Yes","No"
"87782/1000",87782,"60-64 years",14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,126.624420166016,2,2.91666666666667,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42090909090909,10.09,"No","No","No"
"87782/1001",87782,"55-59 years",13,57,"female","employed","Yes",NA,"Technicians and Trades Worker","Arts and Recreation Services",2021,"Greater Brisbane",31004130201,151.029312133789,2,2.91666666666667,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42090909090909,10.09,"No","No","No"
"87785/1000",87785,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,141.843811035156,2,2.33333333333333,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72363636363636,15.28,"No","No","No"
"87785/1001",87785,"65-69 years",15,67,"female","employed","Yes",NA,"Managers","Education and Training",2021,"Greater Brisbane",31004130201,101.395683288574,2,1.16666666666667,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70363636363636,5.82,"No","No","No"
"87786/1000",87786,"40-44 years",10,42,"male","employed","Yes","Part time","Community and Personal Service Workers","Health Care and Social Assistance",2021,"Greater Brisbane",31004130201,204.532974243164,2,5.25,26.59,0,0,0,0,0,0,0,0,5.25,26.59,0,0,0,0,0,0,0,0,"No","No","No"
"87786/1001",87786,"40-44 years",10,42,"female","employed","No",NA,"Community and Personal Service Workers","Education and Training",2021,"Greater Brisbane",31004130201,276.858306884766,2,4.66666666666667,7.52,0,0,0,0,0,0,0,0,0,0,13.16,7.52,0,0,0,0,0,0,"No","Yes","No"
"87788/1000",87788,"40-44 years",10,42,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing",2021,"Greater Brisbane",31004130201,129.676559448242,2,1.98333333333333,20.18,0,0,0,0,0,0,0,0,1.98333333333333,20.18,0,0,0,0,0,0,0,0,"No","No","No"
"87788/1001",87788,"35-39 years",9,37,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31004130201,134.685974121094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87790/1000",87790,"70-74 years",16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,152.748306274414,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87791/1000",87791,"40-44 years",10,42,"male","employed","Yes",NA,"Professional","Manufacturing",2021,"Greater Brisbane",31106133227,448.764221191406,9,11.4333333333333,67.55,0,0,0,0,0,0,0,0,10.5,64.55,0,0,0,0,0,0,1.90909090909091,3,"No","No","No"
"87791/1001",87791,"35-39 years",9,37,"female","employed","Yes",NA,"Community and Personal Service Workers","Health Care and Social Assistance",2021,"Greater Brisbane",31106133227,298.092132568359,9,6.76666666666667,24.56,0,0,0,0,0,0,0,0,3.5,11.65,0,0,0,0,0,0,8.21545454545454,12.91,"No","No","No"
"87792/1000",87792,"80-84 years",18,82,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,85.9947814941406,9,2.91666666666667,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6909090909091,16.8,"No","No","No"
"87792/1001",87792,"75-79 years",17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,102.54719543457,9,2.91666666666667,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6909090909091,16.8,"No","No","No"
"87793/1000",87793,"75-79 years",17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,126.342613220215,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87794/1000",87794,"35-39 years",9,37,"male","employed","Yes",NA,"Sales Workers","Health Care and Social Assistance",2021,"Greater Brisbane",31106133227,259.737060546875,9,10.5,53.85,0,0,0,0,0,0,0,0,10.5,53.85,0,0,0,0,0,0,0,0,"No","No","No"
"87794/1001",87794,"35-39 years",9,37,"female","employed","No",NA,"Community and Personal Service Workers","Education and Training",2021,"Greater Brisbane",31106133227,245.514633178711,9,13.4166666666667,46.64,0,0,0,0,0,0,0,0,5.83333333333333,22.16,0,0,0,0,0,0,15.5781818181818,24.48,"No","No","No"
"87795/1000",87795,"50-54 years",12,52,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,211.326843261719,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87795/1001",87795,"55-59 years",13,57,"male","employed","Yes",NA,"Clerical and Administrative Worker","Administrative and Support Services",2021,"Greater Brisbane",31106133227,237.927825927734,9,4.08333333333333,11.33,0,0,0,0,0,0,0,0,0,0,2.8,1.6,0,0,0,0,6.19181818181818,9.73,"No","Yes","No"
"87795/1002",87795,"25-29 years",7,27,"female","employed","No",NA,"Clerical and Administrative Worker","Administrative and Support Services",2021,"Greater Brisbane",31106133227,312.335510253906,9,0.583333333333333,1.6,2.56666666666667,1.93,12.8333333333333,38.64,0,0,0,0,0,0,5.36666666666667,3.53,12.8333333333333,38.64,0,0,0,0,"Yes","Yes","Yes"
"87795/1003",87795,"20-24 years",6,22,"male","employed","No",NA,"Clerical and Administrative Worker","Arts and Recreation Services",2021,"Greater Brisbane",31106133227,237.361145019531,9,3.5,15.29,1.51666666666667,1.36,7,25.66,0,0,0,0,0,0,1.51666666666667,1.36,7,25.66,0,0,9.73,15.29,"Yes","Yes","No"
"87796/1000",87796,"45-49 years",11,47,"male","employed","Yes",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing",2021,"Greater Brisbane",31106133227,127.12606048584,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87796/1001",87796,"15-19 years",5,17,"female","employed","No",NA,"Sales Workers","Retail Trade",2021,"Greater Brisbane",31106133227,133.375747680664,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87798/1000",87798,"30-34 years",8,32,"male","employed","Yes",NA,"Managers","Retail Trade",2021,"Greater Brisbane",31106133227,203.662582397461,9,7,30.72,0,0,0,0,0,0,0,0,5.83333333333333,26.19,0,0,0,0,0,0,2.88272727272727,4.53,"No","No","No"
"87798/1001",87798,"30-34 years",8,32,"female","employed","Yes",NA,"Managers","Retail Trade",2021,"Greater Brisbane",31106133227,279.047119140625,9,6.41666666666667,45.04,0,0,0,0,0,0,0,0,6.41666666666667,45.04,0,0,0,0,0,0,0,0,"No","No","No"
"87798/1002",87798,"25-29 years",7,27,"female","employed","No",NA,NA,"Arts and Recreation Services",2021,"Greater Brisbane",31106133227,261.276580810547,9,8.16666666666667,40.55,0,0,0,0,0,0,0,0,8.16666666666667,40.55,0,0,0,0,0,0,0,0,"No","No","No"
"87799/1000",87799,"65-69 years",15,67,"female","employed","No",NA,"Labourers","Other Services",2021,"Greater Brisbane",31106133227,129.623992919922,9,14,75.65,0,0,0,0,0,0,0,0,14,75.65,0,0,0,0,0,0,0,0,"No","No","No"
"87799/1001",87799,"65-69 years",15,67,"male","employed","Yes",NA,"Technicians and Trades Worker","Manufacturing",2021,"Greater Brisbane",31106133227,136.799423217773,9,6.41666666666667,23.69,0,0,0,0,0,0,0,0,2.91666666666667,10.75,0,0,0,0,0,0,8.23454545454545,12.94,"No","No","No"
"87800/1000",87800,"70-74 years",16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,182.455474853516,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"87801/1000",87801,"45-49 years",11,47,"male","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",31106133227,222.079360961914,9,10.5,42.75,0,0,0,0,0,0,0,0,10.5,42.75,0,0,0,0,0,0,0,0,"No","No","No"
"87801/1001",87801,"40-44 years",10,42,"female","employed","No",NA,"Professional","Arts and Recreation Services",2021,"Greater Brisbane",31106133227,259.748474121094,9,15.1666666666667,73.9,0,0,0,0,0,0,0,0,15.1666666666667,73.9,0,0,0,0,0,0,0,0,"No","No","No"
"87802/1000",87802,"65-69 years",15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,199.9111328125,9,0,0,2.33333333333333,0.48,0,0,0,0,0,0,0,0,2.33333333333333,0.48,0,0,0,0,0,0,"Yes","Yes","Yes"
"87802/1001",87802,"65-69 years",15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,189.425354003906,9,3.5,5.16,0,0,0,0,0,0,0,0,0,0,4.55,2.6,0,0,0,0,1.62909090909091,2.56,"No","Yes","No"
"87802/1002",87802,"30-34 years",8,32,"female","employed","Yes",NA,"Professional","Health Care and Social Assistance",2021,"Greater Brisbane",31106133227,279.047119140625,9,4.08333333333333,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11909090909091,14.33,"No","No","No"
"87804/1000",87804,"70-74 years",16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force",2021,"Greater Brisbane",31106133227,123.979629516602,9,0.7,1.44,0,0,0,0,0,0,0,0,0,0,2.52,1.44,0,0,0,0,0,0,"No","Yes","No"
